country_code;region_name;iata;icao;airport;latitude;longitude
CO;San Andres, Providencia y Santa Catalina;PVA;SKPV;El Embrujo Airport;13,35690;-81,35830
CO;Santander;AZT;;Zapatoca Airport;6,81667;-73,28330
CO;Santander;BGA;SKBG;Palonegro International Airport;7,12650;-73,18480
CO;Santander;CIM;SKCM;Cimitarra Airport;6,36700;-73,96700
CO;Santander;EJA;SKEJ;Yariguies Airport;7,02433;-73,80680
CO;Santander;SNT;SKRU;Las Cruces Airport;7,38322;-73,50540
CO;Sucre;CVE;SKCV;Covenas Airport;9,40092;-75,69130
CO;Sucre;CZU;SKCZ;Las Brujas Airport;9,33274;-75,28560
CO;Sucre;SRS;;San Marcos Airport;8,69000;-75,15600
CO;Sucre;TLU;SKTL;Golfo de Morrosquillo Airport;9,50945;-75,58540
CO;Tolima;CPL;SKHA;General Navas Pardo Airport;3,71700;-75,46700
CO;Tolima;GIR;SKGI;Santiago Vila Airport;4,27624;-74,79670
CO;Tolima;IBE;SKIB;Perales Airport;4,42161;-75,13330
CO;Tolima;MQU;SKQU;Mariquita Airport;5,21256;-74,88360
CO;Tolima;PLA;;Planadas Airport;3,30000;-75,70000
CO;Valle del Cauca;ACL;;Aguaclara Airport;4,75361;-73,00280
CO;Valle del Cauca;BUN;SKBU;Gerardo Tobar Lopez Airport;3,81963;-76,98980
CO;Valle del Cauca;CLO;SKCL;Alfonso Bonilla Aragon International Airport;3,54322;-76,38160
CO;Valle del Cauca;CRC;SKGO;Santa Ana Airport;4,75818;-75,95570
CO;Valle del Cauca;ULQ;SKUL;Heriberto Gil Martinez;4,08836;-76,23510
CO;Vaupes;ARF;;Acaricuara Airport;0,53333;-70,13330
CO;Vaupes;CUO;SKCR;Caruru Airport;1,01360;-71,29610
CO;Vaupes;MFB;;Monfort Airport;0,63333;-69,75000
CO;Vaupes;MIX;;Miriti-Parana Airport;-1,13333;-70,25000
CO;Vaupes;MVP;SKMU;Fabio Alberto Leon Bentley Airport;1,25366;-70,23390
CO;Vaupes;VAB;;Yavarate Airport;1,11667;-70,75000
CO;Vichada;CSR;;Casuarito Airport;5,83333;-68,13330
CO;Vichada;LGT;SKGA;Las Gaviotas Airport;4,54972;-70,92500
CO;Vichada;LPE;SKIM;La Primavera Airport;3,73333;-76,21670
CO;Vichada;PCR;SKPC;German Olano Airport;6,18472;-67,49320
CO;Vichada;SSL;SKSL;Santa Rosalia Airport;5,13090;-70,86820
CR;Alajuela;FON;MRAN;La Fortuna Airport;10,47800;-84,63450
CR;Alajuela;LSL;MRLC;Los Chiles Airport;11,03530;-84,70610
CR;Alajuela;RFR;MRRF;Rio Frio Airport;10,32740;-83,88760
CR;Alajuela;SJO;MROC;Juan Santamaria International Airport;9,99386;-84,20880
CR;Alajuela;UPL;MRUP;Upala Airport;10,89220;-85,01620
CR;Guanacaste;CSC;MRMJ;Canas Mojica Airport;10,43070;-85,17460
CR;Guanacaste;LIR;MRLB;Daniel Oduber Quiros International Airport;10,59330;-85,54440
CR;Guanacaste;NCT;MRNC;Nicoya Guanacaste Airport;10,13940;-85,44580
CR;Guanacaste;NOB;MRNS;Nosara Airport;9,97649;-85,65300
CR;Guanacaste;PBP;MRIA;Punta Islita Airport;9,85611;-85,37080
CR;Guanacaste;PLD;MRCR;Carrillo Airport (Playa Samara/Carrillo Airport);9,87051;-85,48140
CR;Guanacaste;TNO;MRTM;Tamarindo Airport;10,31350;-85,81550
CR;Limon;BCL;MRBC;Barra del Colorado Airport;10,76870;-83,58560
CR;Limon;GPL;MRGP;Guapiles Airport;10,21720;-83,79700
CR;Limon;LIO;MRLM;Limon International Airport;9,95796;-83,02200
CR;Limon;TTQ;MRBT;Tortuguero Airport (Barra de Tortuguero Airport);10,42000;-83,60950
CR;Puntarenas;BAI;MRBA;Buenos Aires Airport;9,16395;-83,33020
CR;Puntarenas;DRK;MRDK;Drake Bay Airport;8,71889;-83,64170
CR;Puntarenas;GLF;MRGF;Golfito Airport;8,65401;-83,18220
CR;Puntarenas;JAP;MRCH;Chacarita Airport;9,98141;-84,77270
CR;Puntarenas;OTR;MRCC;Coto 47 Airport;8,60156;-82,96860
CR;Puntarenas;PJM;MRPJ;Puerto Jimenez Airport;8,53333;-83,30000
CR;Puntarenas;PMZ;MRPM;Palmar Sur Airport;8,95103;-83,46860
CR;Puntarenas;TMU;MRTR;Tambor Airport;9,73852;-85,01380
CR;Puntarenas;TOO;MRSV;San Vito de Java Airport;8,82611;-82,95890
CR;Puntarenas;XQP;MRQP;Quepos La Managua Airport;9,44316;-84,12980
CR;San Jose;IPZ;MRSI;San Isidro de El General Airport;9,34861;-83,71250
CR;San Jose;SYQ;MRPV;Tobias Bolanos International Airport;9,95705;-84,13980
CU;Artemisa;UPB;MUPB;Playa Baracoa Airport;23,03280;-82,57940
CU;Camaguey;CMW;MUCM;Ignacio Agramonte International Airport;21,42030;-77,84750
CU;Ciego de Avila;AVI;MUCA;Maximo Gomez  Airport;22,02710;-78,78960
CU;Ciego de Avila;CCC;MUCC;Jardines del Rey Airport;22,46100;-78,32840
CU;Cienfuegos;CFG;MUCF;Jaime Gonzalez Airport;22,15000;-80,41420
CU;Granma;BYM;MUBY;Carlos Manuel de Cespedes Airport;20,39640;-76,62140
CU;Granma;MZO;MUMZ;Sierra Maestra Airport;20,28810;-77,08920
CU;Guantanamo;BCA;MUBA;Gustavo Rizo Airport;20,36530;-74,50620
CU;Guantanamo;GAO;MUGT;Mariana Grajales Airport;20,08530;-75,15830
CU;Guantanamo;NBW;MUGM;Guantanamo Bay Naval Base;19,90650;-75,20710
CU;Guantanamo;UMA;;Punta de Maisi Airport;20,25060;-74,15050
CU;Holguin;HOG;MUHG;Frank Pais Airport;20,78560;-76,31510
CU;Holguin;MOA;MUMO;Orestes Acosta Airport;20,65390;-74,92220
CU;Isla de la Juventud;CYO;MUCL;Vilo Acuna Airport;21,61650;-81,54600
CU;Isla de la Juventud;GER;MUNG;Rafael Cabrera Mustelier Airport;21,83470;-82,78380
CU;Isla de la Juventud;SZJ;MUSN;Siguanea Airport;21,64250;-82,95510
CU;La Habana;HAV;MUHA;Jose Marti International Airport;22,98920;-82,40910
CU;Las Tunas;VTU;MUVT;Hermanos Ameijeiras Airport;20,98760;-76,93580
CU;Matanzas;VRA;MUVR;Juan Gualberto Gomez Airport;23,03440;-81,43530
CU;Matanzas;VRO;MUKW;Kawama Airport;23,12400;-81,30160
CU;Pinar del Rio;LCL;MULM;La Coloma Airport;22,33610;-83,64190
CU;Pinar del Rio;SNJ;MUSJ;San Julian Air Base;22,09530;-84,15200
CU;Sancti Spiritus;TND;MUTD;Alberto Delgado Airport;21,78830;-79,99720
CU;Sancti Spiritus;USS;MUSS;Sancti Spiritus Airport;21,97040;-79,44270
CU;Santiago de Cuba;SCU;MUCU;Antonio Maceo International Airport;19,96980;-75,83540
CU;Villa Clara;BWW;MUBR;Las Brujas Airport;22,62130;-79,14720
CU;Villa Clara;SNU;MUSC;Abel Santamaria Airport;22,49220;-79,94360
CV;Boa Vista;BVC;GVBA;Aristides Pereira International Airport (Rabil Airport);16,13650;-22,88890
CV;Brava;BVR;GVBR;Esperadinha Airport;14,86430;-24,74600
CV;Maio;MMO;GVMA;Maio Airport;15,15590;-23,21370
CV;Ribeira Grande de Santiago;RAI;GVNP;Nelson Mandela International Airport;14,92450;-23,49350
CV;Ribeira Grande;NTO;GVAN;Agostinho Neto Airport;17,20280;-25,09060
CV;Ribeira Grande;SNE;GVSN;Preguica Airport;16,58840;-24,28470
CV;Sal;SID;GVAC;Amilcar Cabral International Airport;16,74140;-22,94940
CV;Sao Filipe;MTI;GVMT;Mosteiros Airport;15,04500;-24,33920
CV;Sao Filipe;SFL;GVSF;Sao Filipe Airport;14,88500;-24,48000
CV;Sao Vicente;VXE;GVSV;Cesaria Evora Airport;16,83320;-25,05530
CW;Curacao;CUR;TNCC;Curacao International Airport (Hato Int'l Airport);12,18890;-68,95980
CX;Christmas Island;XCH;YPXM;Christmas Island Airport;-10,45060;105,69000
CY;Ammochostos;GEC;LCGK;Gecitkale Air Base;35,23590;33,72440
CY;Larnaka;LCA;LCLK;Larnaca International Airport;34,87510;33,62490
CY;Lefkosia;ECN;LCEN;Ercan International Airport;35,15470;33,49610
CY;Lemesos;AKT;LCRA;RAF Akrotiri;34,59040;32,98790
CY;Pafos;PFO;LCPH;Paphos International Airport;34,71800;32,48570
CZ;Jihocesky kraj;JCL;LKCS;Ceske Budejovice Airport (Plana Airport);48,94640;14,42750
CZ;Jihomoravsky kraj;BRQ;LKTB;Brno-Turany Airport;49,15130;16,69440
CZ;Karlovarsky kraj;KLV;LKKV;Karlovy Vary Airport;50,20300;12,91500
CZ;Karlovarsky kraj;MKA;LKMR;Marianske Lazne Airport;49,92280;12,72470
CZ;Moravskoslezsky kraj;OSR;LKMT;Leos Janacek Airport;49,69630;18,11110
CZ;Moravskoslezsky kraj;ZBE;LKZA;Zabreh Airport;49,92830;18,07830
CZ;Olomoucky kraj;OLO;LKOL;Olomouc Airport (Neredin Airport);49,58780;17,21080
CZ;Olomoucky kraj;PRV;LKPO;Prerov Airport;49,42580;17,40470
CZ;Pardubicky kraj;PED;LKPD;Pardubice Airport;50,01340;15,73860
CZ;Stredocesky kraj;PRG;LKPR;Vaclav Havel Airport Prague;50,10080;14,26000
CZ;Stredocesky kraj;VOD;LKVO;Vodochody Airport;50,21660;14,39580
CZ;Zlinsky kraj;GTW;LKHO;Holesov Airport;49,31440;17,56890
CZ;Zlinsky kraj;UHE;LKKU;Kunovice Airport;49,02940;17,43970
DE;Baden-Wurttemberg;FDH;EDNY;Friedrichshafen Airport (Bodensee Airport);47,67130;9,51149
DE;Baden-Wurttemberg;FKB;EDSB;Karlsruhe/Baden-Baden Airport;48,77940;8,08050
DE;Baden-Wurttemberg;HDB;ETIE;Heidelberg Airport;49,39240;8,65193
DE;Baden-Wurttemberg;LHA;EDTL;Flughafen Lahr (Lahr Airport);48,36930;7,82772
