,Unnamed: 0,date,carrier,number,code_i,hora_i,code_f,hora_f,travel_time,inicial_hour,final_hour,coords_i,coords_f,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24,hour25,hour26,hour27,hour28,hour29,hour30,hour31,hour32,hour33,hour34,hour35,hour36,hour37,hour38,hour39
455,455,2024-05-17 00:00:00,LH,446,FRA,2024-05-17 13:15:00+02:00,DEN,2024-05-17 15:40:00-06:00,11,13,24,"[50.0333, 8.57056]","[39.8617, -104.673]", , , , , , , , , , , , , ,"[50.0333, 8.57056]","[49.10860909090909, -1.72430909090909]","[48.18391818181818, -12.01917818181818]","[47.25922727272727, -22.314047272727272]","[46.33453636363636, -32.60891636363636]","[45.409845454545454, -42.90378545454545]","[44.48515454545454, -53.198654545454545]","[43.560463636363636, -63.49352363636363]","[42.63577272727272, -73.78839272727272]","[41.71108181818182, -84.08326181818181]","[40.78639090909091, -94.3781309090909]","[39.8617, -104.67299999999999]", , , , , , , , , , , , , , , 
456,456,2024-05-17 00:00:00,LH,982,FRA,2024-05-17 21:10:00+02:00,DUB,2024-05-17 22:15:00+01:00,3,21,24,"[50.0333, 8.57056]","[53.4213, -6.27007]", , , , , , , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.16263333333333, 3.623683333333333]","[52.29196666666667, -1.323193333333334]","[53.4213, -6.2700700000000005]", , , , , , , , , , , , , , , 
457,457,2024-05-17 00:00:00,LH,112,FRA,2024-05-17 16:15:00+02:00,MUC,2024-05-17 17:10:00+02:00,1,16,17,"[50.0333, 8.57056]","[48.3538, 11.7861]", , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[48.3538, 11.7861]", , , , , , , , , , , , , , , , , , , , , , 
458,458,2024-05-17 00:00:00,LH,450,FRA,2024-05-17 13:45:00+02:00,LAX,2024-05-17 16:55:00-07:00,13,13,26,"[50.0333, 8.57056]","[33.9425, -118.408]", , , , , , , , , , , , , ,"[50.0333, 8.57056]","[48.79554615384615, -1.197021538461538]","[47.5577923076923, -10.964603076923076]","[46.32003846153846, -20.732184615384615]","[45.082284615384616, -30.499766153846153]","[43.84453076923077, -40.267347692307695]","[42.60677692307692, -50.03492923076923]","[41.36902307692308, -59.802510769230764]","[40.131269230769234, -69.5700923076923]","[38.893515384615384, -79.33767384615385]","[37.65576153846154, -89.10525538461539]","[36.4180076923077, -98.87283692307692]","[35.180253846153846, -108.64041846153846]","[33.9425, -118.408]", , , , , , , , , , , , , 
459,459,2024-05-17 00:00:00,LH,506,FRA,2024-05-17 22:05:00+02:00,GRU,2024-05-18 04:55:00-03:00,12,22,34,"[50.0333, 8.57056]","[33.9425, -118.408]", , , , , , , , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[48.6924, -2.010986666666666]","[47.3515, -12.592533333333332]","[46.0106, -23.174079999999996]","[44.6697, -33.755626666666664]","[43.3288, -44.33717333333333]","[41.987899999999996, -54.91871999999999]","[40.647, -65.50026666666666]","[39.3061, -76.08181333333333]","[37.9652, -86.66336]","[36.624300000000005, -97.24490666666667]","[35.2834, -107.82645333333333]","[33.9425, -118.40799999999999]", , , , , 
460,460,2024-05-17 00:00:00,LH,968,FRA,2024-05-17 16:05:00+02:00,LPL,2024-05-17 16:45:00+01:00,2,16,18,"[50.0333, 8.57056]","[53.3336, -2.84972]", , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.68344999999999, 2.8604200000000004]","[53.3336, -2.8497199999999996]", , , , , , , , , , , , , , , , , , , , , 
461,461,2024-05-17 00:00:00,LH,469,AUS,2024-05-17 16:00:00-05:00,FRA,2024-05-18 08:45:00+02:00,10,16,26,"[30.1945, -97.6699]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , ,"[30.1945, -97.6699]","[32.178380000000004, -87.04585399999999]","[34.16226, -76.421808]","[36.14614, -65.797762]","[38.13002, -55.173716]","[40.1139, -44.54967]","[42.09778, -33.925624]","[44.08166, -23.301577999999992]","[46.06554, -12.677532]","[48.04942, -2.0534860000000066]","[50.0333, 8.57056]", , , , , , , , , , , , , 
462,462,2024-05-17 00:00:00,LH,453,LAX,2024-05-17 17:10:00-07:00,MUC,2024-05-18 13:20:00+02:00,12,17,29,"[33.9425, -118.408]","[48.3538, 11.7861]", , , , , , , , , , , , , , , , , ,"[33.9425, -118.408]","[35.14344166666667, -107.55849166666667]","[36.34438333333333, -96.70898333333334]","[37.545325000000005, -85.859475]","[38.74626666666667, -75.00996666666667]","[39.947208333333336, -64.16045833333334]","[41.14815, -53.310950000000005]","[42.349091666666666, -42.46144166666667]","[43.55003333333333, -31.61193333333334]","[44.750975, -20.762425000000007]","[45.95191666666666, -9.912916666666675]","[47.152858333333334, 0.9365916666666578]","[48.3538, 11.78609999999999]", , , , , , , , , , 
463,463,2024-05-17 00:00:00,LH,591,NBO,2024-05-17 22:25:00+03:00,FRA,2024-05-18 05:40:00+02:00,9,22,31,"[-1.31924, 36.9278]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , ,"[-1.31924, 36.9278]","[4.386597777777777, 33.77699555555555]","[10.092435555555554, 30.62619111111111]","[15.79827333333333, 27.475386666666665]","[21.504111111111108, 24.32458222222222]","[27.209948888888885, 21.173777777777776]","[32.91578666666666, 18.022973333333333]","[38.62162444444444, 14.872168888888886]","[44.327462222222216, 11.721364444444443]","[50.03329999999999, 8.57056]", , , , , , , , 
464,464,2024-05-17 00:00:00,LH,82,FRA,2024-05-17 16:15:00+02:00,DUS,2024-05-17 17:05:00+02:00,1,16,17,"[50.0333, 8.57056]","[51.2895, 6.76678]", , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.2895, 6.76678]", , , , , , , , , , , , , , , , , , , , , , 
465,465,2024-05-17 00:00:00,LH,737,NGO,2024-05-17 10:55:00+09:00,FRA,2024-05-17 18:25:00+02:00,15,10,25,"[34.8584, 136.805]","[50.0333, 8.57056]", , , , , , , , , , ,"[34.8584, 136.805]","[35.87006, 128.25603733333335]","[36.88172, 119.70707466666667]","[37.89338, 111.15811200000002]","[38.90504, 102.60914933333333]","[39.9167, 94.06018666666668]","[40.92836, 85.51122400000001]","[41.940020000000004, 76.96226133333334]","[42.951679999999996, 68.41329866666668]","[43.96334, 59.86433600000001]","[44.974999999999994, 51.31537333333334]","[45.98666, 42.76641066666667]","[46.99832, 34.21744800000002]","[48.00998, 25.66848533333335]","[49.02164, 17.119522666666683]","[50.0333, 8.57056]", , , , , , , , , , , , , , 
466,466,2024-05-17 00:00:00,LH,890,FRA,2024-05-17 10:05:00+02:00,RIX,2024-05-17 13:10:00+03:00,3,10,13,"[50.0333, 8.57056]","[56.9236, 23.9711]", , , , , , , , , , ,"[50.0333, 8.57056]","[52.33006666666667, 13.704073333333334]","[54.62683333333333, 18.837586666666667]","[56.9236, 23.9711]", , , , , , , , , , , , , , , , , , , , , , , , , , 
467,467,2024-05-17 00:00:00,LH,832,FRA,2024-05-17 21:00:00+02:00,CPH,2024-05-17 22:20:00+02:00,2,21,23,"[50.0333, 8.57056]","[55.6179, 12.656]", , , , , , , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[52.825599999999994, 10.61328]","[55.6179, 12.656]", , , , , , , , , , , , , , , , 
468,468,2024-05-17 00:00:00,LH,804,FRA,2024-05-17 16:05:00+02:00,ARN,2024-05-17 18:10:00+02:00,3,16,19,"[50.0333, 8.57056]","[59.6519, 17.9186]", , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[53.2395, 11.686573333333333]","[56.445699999999995, 14.802586666666667]","[59.6519, 17.9186]", , , , , , , , , , , , , , , , , , , , 
469,469,2024-05-17 00:00:00,LH,249,MXP,2024-05-17 11:05:00+02:00,FRA,2024-05-17 12:25:00+02:00,2,11,13,"[45.6306, 8.72811]","[50.0333, 8.57056]", , , , , , , , , , , ,"[45.6306, 8.72811]","[47.83195, 8.649335]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , 
470,470,2024-05-17 00:00:00,LH,145,NUE,2024-05-17 08:30:00+02:00,FRA,2024-05-17 09:15:00+02:00,1,8,9,"[49.4987, 11.0781]","[50.0333, 8.57056]", , , , , , , , ,"[49.4987, 11.0781]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
471,471,2024-05-17 00:00:00,LH,825,CPH,2024-05-17 09:40:00+02:00,FRA,2024-05-17 11:10:00+02:00,2,9,11,"[55.6179, 12.656]","[50.0333, 8.57056]", , , , , , , , , ,"[55.6179, 12.656]","[52.825599999999994, 10.61328]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , 
472,472,2024-05-17 00:00:00,LH,192,FRA,2024-05-17 16:45:00+02:00,BER,2024-05-17 17:55:00+02:00,2,16,18,"[50.0333, 8.57056]","[52.3514, 13.4939]", , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.19235, 11.03223]","[52.3514, 13.4939]", , , , , , , , , , , , , , , , , , , , , 
473,473,2024-05-17 00:00:00,LH,765,BLR,2024-05-17 02:10:00+05:30,MUC,2024-05-17 07:50:00+02:00,10,2,12,"[13.1979, 77.7063]","[48.3538, 11.7861]", , ,"[13.1979, 77.7063]","[16.71349, 71.11428]","[20.229080000000003, 64.52226]","[23.744670000000003, 57.93024]","[27.260260000000002, 51.33822]","[30.775850000000002, 44.7462]","[34.29144000000001, 38.15418]","[37.807030000000005, 31.56216]","[41.32262, 24.97014]","[44.838210000000004, 18.378120000000003]","[48.35380000000001, 11.786100000000005]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
474,474,2024-05-17 00:00:00,LH,331,VCE,2024-05-17 19:25:00+02:00,FRA,2024-05-17 20:50:00+02:00,2,19,21,"[45.5053, 12.3519]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , ,"[45.5053, 12.3519]","[47.7693, 10.46123]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , 
475,475,2024-05-17 00:00:00,LH,867,OSL,2024-05-17 18:50:00+02:00,FRA,2024-05-17 20:55:00+02:00,3,18,21,"[60.1939, 11.1004]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , ,"[60.1939, 11.1004]","[56.80703333333333, 10.25712]","[53.42016666666667, 9.41384]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , 
476,476,2024-05-17 00:00:00,LH,466,MUC,2024-05-17 12:35:00+02:00,SAN,2024-05-17 15:25:00-07:00,12,12,24,"[48.3538, 11.7861]","[32.7336, -117.19]", , , , , , , , , , , , ,"[48.3538, 11.7861]","[47.05211666666666, 1.0380916666666664]","[45.75043333333333, -9.709916666666667]","[44.448750000000004, -20.457925000000003]","[43.14706666666667, -31.205933333333334]","[41.84538333333333, -41.953941666666665]","[40.5437, -52.701950000000004]","[39.24201666666667, -63.449958333333335]","[37.940333333333335, -74.19796666666666]","[36.63865, -84.94597499999999]","[35.33696666666667, -95.69398333333332]","[34.03528333333334, -106.44199166666665]","[32.7336, -117.19]", , , , , , , , , , , , , , , 
477,477,2024-05-17 00:00:00,LH,987,AMS,2024-05-17 10:00:00+02:00,FRA,2024-05-17 11:05:00+02:00,2,10,12,"[52.3086, 4.76389]","[50.0333, 8.57056]", , , , , , , , , , ,"[52.3086, 4.76389]","[51.17095, 6.667225]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
478,478,2024-05-17 00:00:00,LH,806,FRA,2024-05-17 13:45:00+02:00,ARN,2024-05-17 15:50:00+02:00,3,13,16,"[50.0333, 8.57056]","[59.6519, 17.9186]", , , , , , , , , , , , , ,"[50.0333, 8.57056]","[53.2395, 11.686573333333333]","[56.445699999999995, 14.802586666666667]","[59.6519, 17.9186]", , , , , , , , , , , , , , , , , , , , , , , 
479,479,2024-05-17 00:00:00,LH,437,ORD,2024-05-17 15:45:00-05:00,MUC,2024-05-18 07:15:00+02:00,9,15,24,"[41.9786, -87.9047]","[48.3538, 11.7861]", , , , , , , , , , , , , , , ,"[41.9786, -87.9047]","[42.686955555555556, -76.82794444444446]","[43.39531111111111, -65.75118888888889]","[44.10366666666667, -54.67443333333333]","[44.812022222222225, -43.597677777777776]","[45.520377777777774, -32.52092222222222]","[46.22873333333333, -21.44416666666666]","[46.93708888888889, -10.36741111111111]","[47.64544444444444, 0.7093444444444543]","[48.3538, 11.786100000000019]", , , , , , , , , , , , , , , 
480,480,2024-05-17 00:00:00,LH,849,HEL,2024-05-17 13:40:00+03:00,FRA,2024-05-17 15:15:00+02:00,3,13,16,"[60.3172, 24.9633]","[50.0333, 8.57056]", , , , , , , , , , , , , ,"[60.3172, 24.9633]","[56.88923333333333, 19.499053333333332]","[53.46126666666667, 14.034806666666666]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , 
481,481,2024-05-17 00:00:00,LH,992,FRA,2024-05-17 12:20:00+02:00,AMS,2024-05-17 13:35:00+02:00,2,12,14,"[50.0333, 8.57056]","[52.3086, 4.76389]", , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.17095, 6.667225]","[52.3086, 4.76389]", , , , , , , , , , , , , , , , , , , , , , , , , 
482,482,2024-05-17 00:00:00,LH,975,GLA,2024-05-17 06:10:00+01:00,FRA,2024-05-17 09:10:00+02:00,3,6,9,"[55.8719, -4.43306]","[50.0333, 8.57056]", , , , , , ,"[55.8719, -4.43306]","[53.9257, -0.09851999999999972]","[51.979499999999994, 4.236020000000001]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
483,483,2024-05-17 00:00:00,LH,280,FRA,2024-05-17 13:30:00+02:00,LIN,2024-05-17 14:40:00+02:00,2,13,15,"[50.0333, 8.57056]","[45.4494, 9.2783]", , , , , , , , , , , , , ,"[50.0333, 8.57056]","[47.74135, 8.924430000000001]","[45.4494, 9.2783]", , , , , , , , , , , , , , , , , , , , , , , , 
484,484,2024-05-17 00:00:00,LH,232,FRA,2024-05-17 10:45:00+02:00,FCO,2024-05-17 12:35:00+02:00,2,10,12,"[50.0333, 8.57056]","[41.8003, 12.2389]", , , , , , , , , , ,"[50.0333, 8.57056]","[45.916799999999995, 10.40473]","[41.8003, 12.2389]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
485,485,2024-05-17 00:00:00,LH,783,SHE,2024-05-17 11:35:00+08:00,FRA,2024-05-17 19:00:00+02:00,14,11,25,"[41.6398, 123.483]","[50.0333, 8.57056]", , , , , , , , , , , ,"[41.6398, 123.483]","[42.239335714285716, 115.27496857142857]","[42.83887142857143, 107.06693714285714]","[43.438407142857145, 98.85890571428573]","[44.03794285714286, 90.65087428571428]","[44.637478571428574, 82.44284285714286]","[45.23701428571428, 74.23481142857143]","[45.83655, 66.02678]","[46.43608571428571, 57.81874857142857]","[47.035621428571424, 49.61071714285714]","[47.63515714285714, 41.40268571428571]","[48.23469285714285, 33.19465428571428]","[48.83422857142857, 24.986622857142862]","[49.43376428571428, 16.77859142857143]","[50.0333, 8.57056]", , , , , , , , , , , , , , 
486,486,2024-05-17 00:00:00,LH,970,FRA,2024-05-17 08:20:00+02:00,BRS,2024-05-17 09:00:00+01:00,2,8,10,"[50.0333, 8.57056]","[51.3827, -2.71909]", , , , , , , , ,"[50.0333, 8.57056]","[50.708, 2.9257350000000004]","[51.3827, -2.7190899999999996]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
487,487,2024-05-17 00:00:00,LH,207,DRS,2024-05-17 06:05:00+02:00,FRA,2024-05-17 07:10:00+02:00,2,6,8,"[51.1328, 13.7672]","[50.0333, 8.57056]", , , , , , ,"[51.1328, 13.7672]","[50.58305, 11.168880000000001]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
488,488,2024-05-17 00:00:00,LH,403,EWR,2024-05-17 18:00:00-04:00,FRA,2024-05-18 07:30:00+02:00,8,18,26,"[40.6925, -74.1686]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , ,"[40.6925, -74.1686]","[41.8601, -63.826205]","[43.0277, -53.48381]","[44.1953, -43.141414999999995]","[45.362899999999996, -32.79902]","[46.530499999999996, -22.456625000000003]","[47.6981, -12.11423]","[48.8657, -1.7718349999999958]","[50.0333, 8.57056]", , , , , , , , , , , , , 
489,489,2024-05-17 00:00:00,LH,978,FRA,2024-05-17 10:25:00+02:00,DUB,2024-05-17 11:30:00+01:00,3,10,13,"[50.0333, 8.57056]","[53.4213, -6.27007]", , , , , , , , , , ,"[50.0333, 8.57056]","[51.16263333333333, 3.623683333333333]","[52.29196666666667, -1.323193333333334]","[53.4213, -6.2700700000000005]", , , , , , , , , , , , , , , , , , , , , , , , , , 
490,490,2024-05-17 00:00:00,LH,754,FRA,2024-05-17 13:00:00+02:00,BLR,2024-05-18 01:20:00+05:30,9,13,22,"[50.0333, 8.57056]","[13.1979, 77.7063]", , , , , , , , , , , , , ,"[50.0333, 8.57056]","[45.94047777777777, 16.25230888888889]","[41.847655555555555, 23.934057777777777]","[37.75483333333334, 31.615806666666664]","[33.66201111111111, 39.297555555555554]","[29.569188888888892, 46.979304444444445]","[25.47636666666667, 54.66105333333333]","[21.38354444444445, 62.34280222222222]","[17.29072222222223, 70.02455111111111]","[13.197900000000004, 77.7063]", , , , , , , , , , , , , , , , , 
491,491,2024-05-17 00:00:00,LH,272,FRA,2024-05-17 10:50:00+02:00,LIN,2024-05-17 12:00:00+02:00,2,10,12,"[50.0333, 8.57056]","[45.4494, 9.2783]", , , , , , , , , , ,"[50.0333, 8.57056]","[47.74135, 8.924430000000001]","[45.4494, 9.2783]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
492,492,2024-05-17 00:00:00,LH,649,ALA,2024-05-17 02:10:00+05:00,FRA,2024-05-17 08:30:00+02:00,10,2,12,"[43.3521, 77.0405]","[50.0333, 8.57056]", , ,"[43.3521, 77.0405]","[44.02022, 70.193506]","[44.68834, 63.346512]","[45.35646, 56.499517999999995]","[46.02458, 49.652524]","[46.6927, 42.80553]","[47.36082, 35.958535999999995]","[48.02894, 29.111542]","[48.69706, 22.264547999999998]","[49.365179999999995, 15.417553999999996]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
493,493,2024-05-17 00:00:00,LH,81,DUS,2024-05-17 14:55:00+02:00,FRA,2024-05-17 15:45:00+02:00,1,14,15,"[51.2895, 6.76678]","[50.0333, 8.57056]", , , , , , , , , , , , , , ,"[51.2895, 6.76678]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , 
494,494,2024-05-17 00:00:00,LH,200,FRA,2024-05-17 19:45:00+02:00,BER,2024-05-17 20:55:00+02:00,2,19,21,"[50.0333, 8.57056]","[52.3514, 13.4939]", , , , , , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.19235, 11.03223]","[52.3514, 13.4939]", , , , , , , , , , , , , , , , , , 
495,495,2024-05-17 00:00:00,LH,190,FRA,2024-05-17 15:45:00+02:00,BER,2024-05-17 16:55:00+02:00,2,15,17,"[50.0333, 8.57056]","[52.3514, 13.4939]", , , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[51.19235, 11.03223]","[52.3514, 13.4939]", , , , , , , , , , , , , , , , , , , , , , 
496,496,2024-05-17 00:00:00,LH,179,BER,2024-05-17 08:15:00+02:00,FRA,2024-05-17 09:25:00+02:00,2,8,10,"[52.3514, 13.4939]","[50.0333, 8.57056]", , , , , , , , ,"[52.3514, 13.4939]","[51.19235, 11.03223]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
497,497,2024-05-17 00:00:00,LH,907,LHR,2024-05-17 13:30:00+01:00,FRA,2024-05-17 16:05:00+02:00,2,13,15,"[51.4775, -0.46139]","[50.0333, 8.57056]", , , , , , , , , , , , , ,"[51.4775, -0.46139]","[50.755399999999995, 4.054585]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , 
498,498,2024-05-17 00:00:00,LH,94,FRA,2024-05-17 07:15:00+02:00,MUC,2024-05-17 08:10:00+02:00,1,7,8,"[50.0333, 8.57056]","[48.3538, 11.7861]", , , , , , , ,"[50.0333, 8.57056]","[48.3538, 11.7861]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
499,499,2024-05-17 00:00:00,LH,462,FRA,2024-05-17 10:45:00+02:00,MIA,2024-05-17 14:40:00-04:00,10,10,20,"[50.0333, 8.57056]","[25.7932, -80.2906]", , , , , , , , , , ,"[50.0333, 8.57056]","[47.609289999999994, -0.31555599999999906]","[45.18528, -9.201671999999999]","[42.761269999999996, -18.087787999999996]","[40.33726, -26.973903999999997]","[37.91325, -35.86002]","[35.489239999999995, -44.74613599999999]","[33.06523, -53.632251999999994]","[30.641219999999997, -62.518367999999995]","[28.217209999999998, -71.404484]","[25.7932, -80.2906]", , , , , , , , , , , , , , , , , , , 
500,500,2024-05-17 00:00:00,LH,105,MUC,2024-05-17 12:00:00+02:00,FRA,2024-05-17 13:00:00+02:00,2,12,14,"[48.3538, 11.7861]","[50.0333, 8.57056]", , , , , , , , , , , , ,"[48.3538, 11.7861]","[49.19355, 10.178329999999999]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , 
501,501,2024-05-17 00:00:00,LH,370,FRA,2024-05-17 09:25:00+02:00,FDH,2024-05-17 10:10:00+02:00,1,9,10,"[50.0333, 8.57056]","[47.6713, 9.51149]", , , , , , , , , ,"[50.0333, 8.57056]","[47.6713, 9.51149]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
502,502,2024-05-17 00:00:00,LH,577,CPT,2024-05-17 17:45:00+02:00,FRA,2024-05-18 05:30:00+02:00,12,17,29,"[-33.9648, 18.6017]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , ,"[-33.9648, 18.6017]","[-26.964958333333332, 17.765771666666666]","[-19.965116666666667, 16.929843333333334]","[-12.965274999999998, 16.093915000000003]","[-5.965433333333333, 15.257986666666667]","[1.0344083333333316, 14.422058333333334]","[8.03425, 13.58613]","[15.034091666666662, 12.750201666666667]","[22.03393333333333, 11.914273333333334]","[29.033775, 11.078345]","[36.03361666666666, 10.242416666666667]","[43.03345833333333, 9.406488333333334]","[50.0333, 8.57056]", , , , , , , , , , 
503,503,2024-05-17 00:00:00,LH,850,FRA,2024-05-17 14:05:00+02:00,HEL,2024-05-17 17:25:00+03:00,3,14,17,"[50.0333, 8.57056]","[60.3172, 24.9633]", , , , , , , , , , , , , , ,"[50.0333, 8.57056]","[53.46126666666667, 14.034806666666668]","[56.88923333333333, 19.499053333333336]","[60.3172, 24.9633]", , , , , , , , , , , , , , , , , , , , , , 
504,504,2024-05-17 00:00:00,LH,101,MUC,2024-05-17 10:00:00+02:00,FRA,2024-05-17 11:00:00+02:00,2,10,12,"[48.3538, 11.7861]","[50.0333, 8.57056]", , , , , , , , , , ,"[48.3538, 11.7861]","[49.19355, 10.178329999999999]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
505,505,2024-05-17 00:00:00,LH,821,GOT,2024-05-17 06:10:00+02:00,FRA,2024-05-17 07:55:00+02:00,2,6,8,"[57.6628, 12.2798]","[50.0333, 8.57056]", , , , , , ,"[57.6628, 12.2798]","[53.84805, 10.425180000000001]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
506,506,2024-05-17 00:00:00,LH,990,MUC,2024-05-17 11:00:00+02:00,YVR,2024-05-17 17:00:00-07:00,16,11,27,"[48.3538, 11.7861]","[49.1939, -123.184]", , , , , , , , , , , ,"[48.3538, 11.7861]","[48.40630625, 3.350468749999999]","[48.4588125, -5.085162500000001]","[48.51131875, -13.520793750000001]","[48.563825, -21.956425000000003]","[48.61633125, -30.392056250000003]","[48.6688375, -38.8276875]","[48.72134375, -47.26331875]","[48.773849999999996, -55.69895]","[48.826356249999996, -64.13458125]","[48.8788625, -72.5702125]","[48.93136875, -81.00584375]","[48.983875, -89.441475]","[49.03638125, -97.87710625]","[49.0888875, -106.3127375]","[49.14139375, -114.74836875]","[49.1939, -123.184]", , , , , , , , , , , , 
